,timestamp,SPY_Open,SPY_High,SPY_Low,SPY_Close,SPY_Volume,QQQ_Open,QQQ_High,QQQ_Low,QQQ_Close,QQQ_Volume
3060,2024-05-29 14:20:00,526.77,526.87,526.65,526.8287,179534.0,457.5998,457.69,457.41,457.55,75183.0
3061,2024-05-29 14:25:00,526.85,526.914,526.59,526.59,255704.0,457.56,457.64,457.24,457.24,351750.0
3062,2024-05-29 14:30:00,526.58,526.63,526.25,526.45,476506.0,457.21,457.32,456.92,457.085,124347.0
3063,2024-05-29 14:35:00,526.49,526.57,526.22,526.305,281387.0,457.12,457.25,456.83,456.934,98434.0
3064,2024-05-29 14:40:00,526.3,526.81,526.23,526.5799,319947.0,456.9,457.44,456.87,457.22,279135.0
3065,2024-05-29 14:45:00,526.57,526.575,526.05,526.16,792819.0,457.21,457.21,456.66,456.8699,230869.0
3066,2024-05-29 14:50:00,526.155,526.319,526.0686,526.29,252049.0,456.87,457.06,456.78,457.0499,528297.0
3067,2024-05-29 14:55:00,526.29,526.42,526.07,526.165,265365.0,457.06,457.18,456.74,456.93,178116.0
3068,2024-05-29 15:00:00,526.165,526.41,526.15,526.29,219972.0,456.91,457.16,456.91,457.04,139495.0
3069,2024-05-29 15:05:00,526.28,526.44,526.08,526.185,274613.0,457.03,457.16,456.76,456.8999,572380.0
3070,2024-05-29 15:10:00,526.19,526.5,526.01,526.46,270312.0,456.91,457.14,456.686,457.1101,199698.0
3071,2024-05-29 15:15:00,526.47,526.56,526.34,526.47,813383.0,457.12,457.24,457.02,457.12,194987.0
3072,2024-05-29 15:20:00,526.46,526.88,526.43,526.87,292119.0,457.13,457.61,457.1118,457.6,540153.0
3073,2024-05-29 15:25:00,526.875,527.19,526.78,526.86,787660.0,457.62,457.81,457.35,457.455,522056.0
3074,2024-05-29 15:30:00,526.85,526.89,526.54,526.83,1250032.0,457.45,457.46,457.15,457.32,284301.0
3075,2024-05-29 15:35:00,526.82,527.19,526.75,527.11,397384.0,457.32,457.6301,457.27,457.53,278284.0
3076,2024-05-29 15:40:00,527.1,527.1,526.62,526.705,530745.0,457.52,457.5893,457.095,457.175,217477.0
3077,2024-05-29 15:45:00,526.7,526.81,526.4,526.41,669854.0,457.17,457.28,456.87,456.9199,319463.0
3078,2024-05-29 15:50:00,526.41,526.52,525.73,525.805,1437693.0,456.91,457.06,455.97,456.09,683979.0
3079,2024-05-29 15:55:00,525.81,526.13,525.56,526.11,5649787.0,456.11,456.53,455.921,456.53,2997241.0
3080,2024-05-29 16:00:00,526.15,526.29,525.92,525.99,482205.0,456.57,456.62,456.32,456.32,76100.0
3081,2024-05-30 09:30:00,524.52,524.99,524.21,524.42,1153663.0,455.5,455.64,454.36,454.38,903242.0
3082,2024-05-30 09:35:00,524.43,524.52,523.92,524.315,812594.0,454.42,455.02,453.9016,454.8,692211.0
3083,2024-05-30 09:40:00,524.315,524.63,524.26,524.38,457270.0,454.7997,455.105,454.59,454.81,330463.0
3084,2024-05-30 09:45:00,524.38,524.49,524.135,524.23,409701.0,454.81,455.26,454.76,455.03,367853.0
3085,2024-05-30 09:50:00,524.23,524.56,524.09,524.48,276132.0,455.02,455.0899,454.75,454.85,156576.0
3086,2024-05-30 09:55:00,524.47,524.65,524.16,524.59,445148.0,454.85,455.02,454.32,454.85,377362.0
3087,2024-05-30 10:00:00,524.61,524.769,524.21,524.7178,595612.0,454.92,455.08,454.38,454.87,488223.0
3088,2024-05-30 10:05:00,524.72,524.82,524.37,524.42,353475.0,454.9,455.2199,454.69,454.79,348107.0
3089,2024-05-30 10:10:00,524.42,524.46,523.37,523.64,746727.0,454.77,454.81,453.56,454.12,1057369.0
3090,2024-05-30 10:15:00,523.634,523.92,523.46,523.7399,419439.0,454.1,454.52,453.89,454.28,383393.0
3091,2024-05-30 10:20:00,523.7312,524.2899,523.69,524.08,487355.0,454.3,454.74,454.11,454.55,284513.0
3092,2024-05-30 10:25:00,524.09,524.2,523.76,524.0,277491.0,454.5401,454.67,454.1406,454.3917,355668.0
3093,2024-05-30 10:30:00,523.98,524.08,523.56,523.6,312889.0,454.35,454.5,453.58,453.6301,316304.0
3094,2024-05-30 10:35:00,523.5924,523.83,523.29,523.39,508292.0,453.61,453.89,453.11,453.16,535673.0
3095,2024-05-30 10:40:00,523.39,523.49,523.06,523.4,348252.0,453.1499,453.2899,452.62,453.025,419717.0
3096,2024-05-30 10:45:00,523.4,523.64,523.34,523.525,349499.0,453.035,453.319,452.95,453.15,286709.0
3097,2024-05-30 10:50:00,523.5401,523.7399,523.3,523.5111,340003.0,453.17,453.5,452.9,453.15,177932.0
3098,2024-05-30 10:55:00,523.515,523.62,523.39,523.41,169686.0,453.1797,453.31,452.93,452.9401,136186.0
3099,2024-05-30 11:00:00,523.38,523.6499,523.1,523.115,292284.0,452.92,453.01,452.3,452.34,235232.0
3100,2024-05-30 11:05:00,523.1099,523.54,522.89,523.5099,317140.0,452.32,452.78,452.1,452.7599,272067.0
3101,2024-05-30 11:10:00,523.5,523.5772,523.35,523.39,162567.0,452.75,452.76,452.45,452.46,147652.0
3102,2024-05-30 11:15:00,523.3901,523.89,523.35,523.86,348216.0,452.465,453.06,452.4,453.01,352465.0
3103,2024-05-30 11:20:00,523.86,523.89,523.61,523.7259,240726.0,453.02,453.04,452.73,452.93,251370.0
3104,2024-05-30 11:25:00,523.725,524.0,523.725,523.95,335948.0,452.92,453.3675,452.9,453.3,246416.0
3105,2024-05-30 11:30:00,523.945,524.37,523.88,524.33,385268.0,453.29,453.66,453.215,453.66,249786.0
3106,2024-05-30 11:35:00,524.35,524.38,523.9299,524.1095,418430.0,453.675,453.75,453.37,453.5201,219581.0
3107,2024-05-30 11:40:00,524.1,524.305,523.935,523.9495,241719.0,453.5399,453.88,453.5,453.52,190178.0
3108,2024-05-30 11:45:00,523.95,524.08,523.84,523.86,306612.0,453.52,453.7018,453.489,453.53,153386.0
3109,2024-05-30 11:50:00,523.85,524.04,523.785,523.8699,165944.0,453.562,453.68,453.3,453.45,137368.0
3110,2024-05-30 11:55:00,523.86,523.95,523.69,523.7,156703.0,453.41,453.5,453.14,453.1602,191657.0
3111,2024-05-30 12:00:00,523.715,524.21,523.695,524.17,298009.0,453.18,453.79,453.18,453.74,142908.0
3112,2024-05-30 12:05:00,524.18,524.38,524.03,524.12,272399.0,453.75,453.92,453.43,453.51,155036.0
3113,2024-05-30 12:10:00,524.13,524.26,524.0701,524.25,106161.0,453.5,453.7,453.49,453.675,113001.0
3114,2024-05-30 12:15:00,524.265,524.44,524.2496,524.37,225543.0,453.68,453.95,453.66,453.87,124866.0
3115,2024-05-30 12:20:00,524.38,524.54,524.14,524.3799,244037.0,453.85,454.07,453.67,453.81,141845.0
3116,2024-05-30 12:25:00,524.37,524.4,523.98,524.04,163354.0,453.8,453.8699,453.5,453.59,165242.0
3117,2024-05-30 12:30:00,524.04,524.4351,523.94,524.4351,220525.0,453.6099,453.94,453.49,453.94,153893.0
3118,2024-05-30 12:35:00,524.43,524.58,524.34,524.42,153124.0,453.94,454.03,453.765,453.785,111673.0
3119,2024-05-30 12:40:00,524.42,524.45,524.29,524.36,147392.0,453.775,453.78,453.65,453.69,63296.0
3120,2024-05-30 12:45:00,524.36,524.6,524.285,524.325,224952.0,453.67,453.9099,453.564,453.6298,107568.0
3121,2024-05-30 12:50:00,524.325,524.715,524.2475,524.5299,246701.0,453.6189,453.99,453.49,453.8099,133506.0
3122,2024-05-30 12:55:00,524.53,524.669,524.45,524.669,243267.0,453.8068,453.84,453.62,453.84,96188.0
3123,2024-05-30 13:00:00,524.67,525.0,524.5099,524.5999,393211.0,453.85,454.225,453.62,453.7725,163940.0
3124,2024-05-30 13:05:00,524.59,524.93,524.58,524.78,481274.0,453.73,454.17,453.73,454.035,187805.0
3125,2024-05-30 13:10:00,524.78,525.14,524.775,525.01,310329.0,454.035,454.53,454.03,454.38,238736.0
3126,2024-05-30 13:15:00,525.015,525.07,524.7,524.73,245939.0,454.37,454.43,453.98,454.0029,197496.0
3127,2024-05-30 13:20:00,524.75,524.99,524.69,524.93,283574.0,454.03,454.27,453.98,454.26,129454.0
3128,2024-05-30 13:25:00,524.945,524.965,524.82,524.965,111431.0,454.27,454.3399,454.11,454.3399,69140.0
3129,2024-05-30 13:30:00,524.96,525.08,524.875,524.895,178294.0,454.34,454.5,454.21,454.24,99813.0
3130,2024-05-30 13:35:00,524.895,525.05,524.78,524.9,355554.0,454.26,454.3664,454.115,454.25,92509.0
3131,2024-05-30 13:40:00,524.925,525.2,524.92,525.065,410165.0,454.2599,454.61,454.25,454.41,119392.0
3132,2024-05-30 13:45:00,525.06,525.13,524.74,524.775,181863.0,454.4079,454.49,453.98,454.05,144636.0
3133,2024-05-30 13:50:00,524.775,524.79,524.535,524.7201,282625.0,454.03,454.0889,453.776,453.96,363568.0
3134,2024-05-30 13:55:00,524.7299,524.7851,524.58,524.78,299784.0,453.9604,454.0313,453.8299,454.01,123452.0
3135,2024-05-30 14:00:00,524.78,524.83,524.435,524.45,200016.0,453.98,454.032,453.62,453.64,177933.0
3136,2024-05-30 14:05:00,524.45,524.5899,524.36,524.54,203210.0,453.64,453.82,453.54,453.7225,138472.0
3137,2024-05-30 14:10:00,524.54,524.545,524.31,524.345,472206.0,453.72,453.72,453.46,453.47,116045.0
3138,2024-05-30 14:15:00,524.35,524.39,523.6,524.23,528312.0,453.48,453.61,452.74,453.5,283270.0
3139,2024-05-30 14:20:00,524.24,524.3498,523.8801,524.0899,222792.0,453.495,453.66,453.1201,453.32,1150916.0
3140,2024-05-30 14:25:00,524.08,524.21,523.81,524.19,302000.0,453.28,453.35,452.995,453.3,200055.0
3141,2024-05-30 14:30:00,524.18,524.45,524.14,524.22,240745.0,453.3,453.65,453.28,453.3724,198564.0
3142,2024-05-30 14:35:00,524.222,524.222,523.86,523.87,269814.0,453.37,453.39,453.08,453.1501,165225.0
3143,2024-05-30 14:40:00,523.87,524.03,523.79,523.92,264604.0,453.14,453.31,453.07,453.16,203789.0
3144,2024-05-30 14:45:00,523.9299,524.12,523.75,523.8801,356272.0,453.15,453.31,452.9,452.99,157791.0
3145,2024-05-30 14:50:00,523.88,524.16,523.85,523.8999,793450.0,452.98,453.32,452.97,453.0554,98659.0
3146,2024-05-30 14:55:00,523.9,524.1033,523.85,524.07,234981.0,453.05,453.23,452.9,453.21,158239.0
3147,2024-05-30 15:00:00,524.07,524.22,523.775,523.85,421701.0,453.21,453.31,452.794,452.91,176590.0
3148,2024-05-30 15:05:00,523.845,524.1,523.7,523.805,355723.0,452.89,453.215,452.87,453.01,473932.0
3149,2024-05-30 15:10:00,523.8,523.9,523.6901,523.87,257606.0,453.01,453.12,452.93,453.05,168763.0
3150,2024-05-30 15:15:00,523.86,524.03,523.73,523.77,285070.0,453.045,453.24,452.81,452.9,410738.0
3151,2024-05-30 15:20:00,523.76,523.775,522.85,522.93,1170726.0,452.87,452.9,451.81,451.88,946608.0
3152,2024-05-30 15:25:00,522.92,523.42,522.86,523.3805,971323.0,451.88,452.42,451.77,452.34,409394.0
3153,2024-05-30 15:30:00,523.38,523.57,522.83,522.9451,1158006.0,452.35,452.55,451.7,451.78,408113.0
3154,2024-05-30 15:35:00,522.94,522.96,522.5,522.67,745709.0,451.77,451.78,451.34,451.62,614875.0
3155,2024-05-30 15:40:00,522.6602,522.81,522.35,522.54,996002.0,451.62,451.76,451.26,451.59,758134.0
3156,2024-05-30 15:45:00,522.52,522.52,521.35,521.5938,1609739.0,451.57,451.57,450.21,450.4465,822133.0
3157,2024-05-30 15:50:00,521.59,522.77,521.33,522.63,1659577.0,450.43,451.93,450.21,451.775,1581285.0
3158,2024-05-30 15:55:00,522.67,523.1703,522.3,522.63,4524115.0,451.8,452.37,451.34,451.55,2444933.0
3159,2024-05-30 16:00:00,522.63,522.66,522.26,522.44,169024.0,451.59,451.62,451.2,451.45,99474.0
3160,2024-05-31 09:30:00,523.59,523.95,523.36,523.5311,1032485.0,451.78,452.095,451.12,451.15,851799.0
3161,2024-05-31 09:35:00,523.55,524.46,523.55,524.4599,744595.0,451.16,452.15,451.16,452.1,391585.0
3162,2024-05-31 09:40:00,524.46,524.81,524.35,524.62,607272.0,452.1,452.48,451.9655,452.16,387250.0
3163,2024-05-31 09:45:00,524.63,524.7,523.45,523.76,586682.0,452.15,452.22,450.7903,451.39,500391.0
3164,2024-05-31 09:50:00,523.77,523.82,523.1205,523.13,527285.0,451.41,451.46,450.32,450.335,449885.0
3165,2024-05-31 09:55:00,523.15,523.39,522.94,523.15,408548.0,450.36,450.68,450.01,450.36,479548.0
3166,2024-05-31 10:00:00,523.14,523.2,522.48,523.06,666574.0,450.35,450.38,449.37,450.09,798185.0
3167,2024-05-31 10:05:00,523.0475,523.21,522.889,523.04,311153.0,450.06,450.45,449.8563,450.24,480944.0
3168,2024-05-31 10:10:00,523.06,523.07,521.89,521.9701,488159.0,450.2101,450.26,448.885,449.03,418179.0
3169,2024-05-31 10:15:00,521.97,522.12,521.5,521.64,814805.0,449.01,449.2,448.34,448.4304,931757.0
3170,2024-05-31 10:20:00,521.64,521.9,520.86,520.955,760756.0,448.4399,448.81,447.29,447.3491,1049797.0
3171,2024-05-31 10:25:00,520.955,521.55,520.955,521.105,687899.0,447.35,447.89,447.28,447.395,1119109.0
3172,2024-05-31 10:30:00,521.09,521.1,520.38,520.59,945824.0,447.35,447.35,446.24,446.435,1307815.0
3173,2024-05-31 10:35:00,520.585,520.86,520.32,520.82,856309.0,446.46,448.8,446.02,446.64,1283527.0
3174,2024-05-31 10:40:00,520.81,520.84,520.345,520.47,746110.0,446.64,446.74,445.98,446.15,744187.0
3175,2024-05-31 10:45:00,520.45,520.75,520.27,520.375,571918.0,446.14,446.51,445.821,446.02,632812.0
3176,2024-05-31 10:50:00,520.375,520.53,520.23,520.4099,383679.0,446.03,446.36,445.9501,446.062,431851.0
3177,2024-05-31 10:55:00,520.41,521.15,520.35,520.87,587757.0,446.1094,446.98,445.96,446.55,499500.0
3178,2024-05-31 11:00:00,520.88,520.94,520.18,520.35,420798.0,446.57,446.61,445.67,445.86,627638.0
3179,2024-05-31 11:05:00,520.36,520.58,520.13,520.505,391186.0,445.885,446.05,445.5,445.89,433320.0
3180,2024-05-31 11:10:00,520.5,520.69,520.29,520.54,427764.0,445.88,446.16,445.46,445.72,786156.0
3181,2024-05-31 11:15:00,520.53,520.67,520.1,520.14,518285.0,445.73,445.911,445.29,445.49,287624.0
3182,2024-05-31 11:20:00,520.13,520.41,520.03,520.295,433730.0,445.48,445.66,445.19,445.535,553003.0
3183,2024-05-31 11:25:00,520.295,520.3,520.032,520.15,538497.0,445.55,445.55,445.21,445.37,344525.0
3184,2024-05-31 11:30:00,520.12,520.3274,519.62,519.9572,746632.0,445.37,445.37,444.66,445.0137,534461.0
3185,2024-05-31 11:35:00,519.94,520.2399,519.81,519.83,619762.0,445.02,445.52,444.91,444.91,286643.0
3186,2024-05-31 11:40:00,519.82,520.15,519.82,519.92,336758.0,444.91,445.25,444.88,444.88,186826.0
3187,2024-05-31 11:45:00,519.87,520.16,519.87,519.9401,204938.0,444.88,445.28,444.8601,444.8901,338163.0
3188,2024-05-31 11:50:00,519.95,520.11,519.7,519.705,347051.0,444.92,445.09,444.43,444.47,425934.0
3189,2024-05-31 11:55:00,519.7095,519.8,519.58,519.69,502568.0,444.46,444.65,444.35,444.5,326259.0
3190,2024-05-31 12:00:00,519.69,519.79,519.2512,519.41,852992.0,444.49,444.8,444.17,444.47,502032.0
3191,2024-05-31 12:05:00,519.42,519.5,519.255,519.32,609265.0,444.47,444.58,444.1306,444.2101,340888.0
3192,2024-05-31 12:10:00,519.32,519.4948,519.05,519.05,534804.0,444.23,444.26,443.81,443.9,483944.0
3193,2024-05-31 12:15:00,519.08,519.13,518.71,518.79,531821.0,443.88,443.99,443.47,443.6,691007.0
3194,2024-05-31 12:20:00,518.78,518.92,518.36,518.9,893151.0,443.59,443.73,443.055,443.67,760419.0
3195,2024-05-31 12:25:00,518.885,518.92,518.68,518.81,421828.0,443.68,443.75,443.38,443.52,350832.0
3196,2024-05-31 12:30:00,518.8,519.09,518.76,518.965,374957.0,443.51,443.89,443.4797,443.59,550163.0
3197,2024-05-31 12:35:00,518.96,519.2,518.72,519.2,411631.0,443.58,443.99,443.36,443.9899,454301.0
3198,2024-05-31 12:40:00,519.2,519.455,519.0801,519.3295,689038.0,443.99,444.41,443.85,444.24,648561.0
3199,2024-05-31 12:45:00,519.325,519.52,519.14,519.26,449448.0,444.25,444.41,443.86,444.0375,406273.0
3200,2024-05-31 12:50:00,519.27,519.44,519.02,519.3299,204869.0,444.03,444.305,443.73,444.1092,255208.0
3201,2024-05-31 12:55:00,519.33,519.56,519.26,519.53,251246.0,444.11,444.35,444.0501,444.31,792293.0
3202,2024-05-31 13:00:00,519.53,519.94,519.52,519.81,468085.0,444.295,444.8601,444.29,444.66,465171.0
3203,2024-05-31 13:05:00,519.8,520.0899,519.735,520.05,390564.0,444.6488,444.9066,444.51,444.88,621977.0
3204,2024-05-31 13:10:00,520.045,520.35,520.04,520.29,276609.0,444.8575,445.12,444.85,445.06,311293.0
3205,2024-05-31 13:15:00,520.28,520.56,519.6307,520.4401,530454.0,445.05,445.49,445.05,445.445,638263.0
3206,2024-05-31 13:20:00,520.44,520.7001,520.355,520.68,279646.0,445.45,445.79,445.32,445.77,263526.0
3207,2024-05-31 13:25:00,520.685,520.935,520.67,520.815,320288.0,445.7501,446.02,445.75,445.88,382072.0
3208,2024-05-31 13:30:00,520.82,521.02,520.69,520.7777,476180.0,445.88,446.1,445.66,445.7301,361568.0
3209,2024-05-31 13:35:00,520.77,520.8513,520.55,520.565,497572.0,445.735,445.775,445.54,445.5507,416804.0
3210,2024-05-31 13:40:00,520.565,520.79,520.45,520.745,510610.0,445.565,445.61,445.26,445.5599,262559.0
3211,2024-05-31 13:45:00,520.74,520.97,520.698,520.905,551798.0,445.55,445.88,445.5,445.77,256391.0
3212,2024-05-31 13:50:00,520.91,521.04,520.52,520.589,344710.0,445.74,445.9389,445.312,445.45,262774.0
3213,2024-05-31 13:55:00,520.585,520.8699,520.585,520.85,353669.0,445.45,445.7397,445.28,445.47,177008.0
3214,2024-05-31 14:00:00,520.86,520.895,520.64,520.665,320139.0,445.49,445.54,445.1,445.19,227458.0
3215,2024-05-31 14:05:00,520.6525,520.89,520.58,520.79,442319.0,445.1775,445.28,445.02,445.068,474471.0
3216,2024-05-31 14:10:00,520.795,521.25,520.74,520.95,710212.0,445.05,445.6,444.98,445.19,260439.0
3217,2024-05-31 14:15:00,520.95,521.295,520.95,521.25,369815.0,445.209,445.52,445.185,445.43,381928.0
3218,2024-05-31 14:20:00,521.24,521.24,521.06,521.16,279573.0,445.41,445.47,445.22,445.33,191175.0
3219,2024-05-31 14:25:00,521.1651,521.23,520.74,520.7799,284736.0,445.33,445.41,444.92,444.94,490021.0
3220,2024-05-31 14:30:00,520.78,520.95,520.59,520.7,846347.0,444.95,445.13,444.7401,444.8,372247.0
3221,2024-05-31 14:35:00,520.7,521.105,520.7,521.06,460268.0,444.8,445.235,444.8,445.175,197436.0
3222,2024-05-31 14:40:00,521.05,521.75,521.0,521.7025,578984.0,445.18,446.0351,445.14,446.0,520895.0
3223,2024-05-31 14:45:00,521.71,521.8,521.3,521.38,533456.0,446.01,446.08,445.315,445.62,494594.0
3224,2024-05-31 14:50:00,521.37,521.42,520.87,521.04,296026.0,445.625,445.67,445.13,445.348,317949.0
3225,2024-05-31 14:55:00,521.036,521.57,521.01,521.47,393716.0,445.325,445.875,445.32,445.74,266429.0
3226,2024-05-31 15:00:00,521.465,521.54,521.035,521.37,401663.0,445.74,445.85,445.43,445.81,308500.0
3227,2024-05-31 15:05:00,521.37,521.98,521.3699,521.9,663375.0,445.84,446.49,445.83,446.43,697419.0
3228,2024-05-31 15:10:00,521.89,522.22,521.81,522.14,590403.0,446.42,446.78,446.34,446.72,548908.0
3229,2024-05-31 15:15:00,522.13,522.25,521.89,522.16,645213.0,446.715,446.79,446.48,446.785,1973045.0
3230,2024-05-31 15:20:00,522.1699,522.555,522.1303,522.535,697598.0,446.785,447.3965,446.78,447.375,529849.0
3231,2024-05-31 15:25:00,522.54,522.75,522.245,522.25,1350065.0,447.38,447.58,447.13,447.13,779879.0
3232,2024-05-31 15:30:00,522.24,522.66,522.0,522.47,1142266.0,447.1,447.75,446.915,447.53,765838.0
3233,2024-05-31 15:35:00,522.47,522.66,522.416,522.59,751673.0,447.54,447.77,447.5004,447.69,629852.0
3234,2024-05-31 15:40:00,522.59,523.92,522.47,523.81,1418895.0,447.69,448.97,447.69,448.82,1019701.0
3235,2024-05-31 15:45:00,523.82,524.69,523.74,524.665,2046109.0,448.82,449.68,448.71,449.6014,1031233.0
3236,2024-05-31 15:50:00,524.67,526.16,524.56,525.845,6099836.0,449.61,450.935,449.44,450.665,1790967.0
3237,2024-05-31 15:55:00,525.84,527.5,525.73,527.35,14671891.0,450.66,451.76,450.52,451.72,5634212.0
3238,2024-05-31 16:00:00,527.34,527.54,526.6,527.49,305349.0,451.69,451.69,450.71,451.66,331603.0
3239,2024-06-03 09:30:00,529.02,529.16,528.62,528.75,1830604.0,454.57,454.97,454.19,454.69,1227066.0
3240,2024-06-03 09:35:00,528.74,528.8452,528.62,528.82,697172.0,454.7,455.0,454.24,454.83,651062.0
3241,2024-06-03 09:40:00,528.83,529.15,528.58,528.67,1025751.0,454.815,455.42,454.71,454.94,703224.0
3242,2024-06-03 09:45:00,528.68,529.02,528.62,528.72,862884.0,454.93,455.58,454.85,455.01,869613.0
3243,2024-06-03 09:50:00,528.725,528.77,528.04,528.09,1387073.0,454.98,455.01,453.63,453.965,1052426.0
3244,2024-06-03 09:55:00,528.08,528.26,527.345,527.92,912220.0,453.975,454.08,453.09,453.73,602359.0
3245,2024-06-03 10:00:00,527.92,529.31,527.56,527.78,1011274.0,453.78,454.94,453.27,453.63,953988.0
3246,2024-06-03 10:05:00,527.8,528.36,527.55,527.57,479463.0,453.62,453.99,453.105,453.12,393684.0
3247,2024-06-03 10:10:00,527.5587,528.26,527.4305,528.21,355291.0,453.1099,454.15,452.94,454.12,419989.0
3248,2024-06-03 10:15:00,528.25,528.48,528.03,528.37,471008.0,454.16,454.39,453.79,454.18,337365.0
3249,2024-06-03 10:20:00,528.37,528.5,527.95,528.24,653650.0,454.18,454.48,453.66,454.1334,309470.0
3250,2024-06-03 10:25:00,528.23,528.49,528.07,528.19,286147.0,454.16,454.5,454.0,454.2,185052.0
3251,2024-06-03 10:30:00,528.2,528.48,527.6,527.73,420508.0,454.21,454.27,453.54,453.68,262617.0
3252,2024-06-03 10:35:00,527.75,527.83,527.17,527.35,561716.0,453.7,453.76,452.98,453.24,277967.0
3253,2024-06-03 10:40:00,527.36,527.76,527.18,527.34,498830.0,453.24,453.65,452.96,453.11,237934.0
3254,2024-06-03 10:45:00,527.33,527.36,526.38,526.4401,520539.0,453.08,453.15,452.0,452.04,506020.0
3255,2024-06-03 10:50:00,526.46,526.6701,525.91,525.91,596531.0,452.08,452.13,451.2801,451.32,509306.0
3256,2024-06-03 10:55:00,525.92,526.11,525.7,526.02,578622.0,451.31,451.68,451.13,451.5999,922058.0
3257,2024-06-03 11:00:00,526.0328,526.0328,525.55,525.67,497964.0,451.6201,451.6201,451.03,451.19,272687.0
3258,2024-06-03 11:05:00,525.67,526.28,525.4,526.17,663367.0,451.22,451.7983,450.98,451.76,433111.0
3259,2024-06-03 11:10:00,526.18,526.39,526.01,526.145,915965.0,451.79,451.93,451.49,451.535,384863.0
3260,2024-06-03 11:15:00,526.17,526.44,526.03,526.36,388155.0,451.57,452.08,451.415,451.95,286732.0
3261,2024-06-03 11:20:00,526.38,526.6,526.28,526.37,614752.0,452.0,452.38,451.99,452.35,618639.0
3262,2024-06-03 11:25:00,526.35,526.47,526.18,526.4,259058.0,452.32,452.54,452.14,452.26,243720.0
3263,2024-06-03 11:30:00,526.39,526.52,525.93,525.93,239264.0,452.25,452.47,451.94,451.94,124025.0
3264,2024-06-03 11:35:00,525.93,526.69,525.83,526.11,409692.0,451.93,452.75,451.81,452.23,368743.0
3265,2024-06-03 11:40:00,526.1,526.29,525.74,526.175,253746.0,452.22,452.4,451.9,452.34,158983.0
3266,2024-06-03 11:45:00,526.16,526.265,525.72,525.93,195192.0,452.35,452.44,451.67,452.0,200334.0
3267,2024-06-03 11:50:00,525.96,526.34,525.82,526.22,230922.0,452.01,452.49,451.77,452.245,146111.0
3268,2024-06-03 11:55:00,526.23,526.23,525.8495,526.09,212443.0,452.22,452.23,451.79,451.97,178106.0
3269,2024-06-03 12:00:00,526.09,526.4,525.73,525.96,232050.0,451.97,452.295,451.3,451.65,192131.0
3270,2024-06-03 12:05:00,525.955,526.03,525.41,525.6,293890.0,451.66,451.74,451.13,451.32,222383.0
3271,2024-06-03 12:10:00,525.6,525.855,524.34,524.455,907505.0,451.34,451.56,449.81,449.95,549341.0
3272,2024-06-03 12:15:00,524.47,524.82,524.181,524.2,1086651.0,449.975,450.44,449.76,449.8,622782.0
3273,2024-06-03 12:20:00,524.2,524.39,523.65,523.92,763540.0,449.82,450.04,449.17,449.44,520882.0
3274,2024-06-03 12:25:00,523.9,524.15,523.68,523.95,401649.0,449.44,449.88,449.27,449.52,426441.0
3275,2024-06-03 12:30:00,523.94,524.21,523.345,523.41,522534.0,449.52,449.8039,448.79,448.81,357672.0
3276,2024-06-03 12:35:00,523.42,524.259,523.3599,524.185,465867.0,448.83,449.82,448.8,449.73,450262.0
3277,2024-06-03 12:40:00,524.2,524.31,523.8,523.91,303813.0,449.72,449.8825,449.43,449.4701,409400.0
3278,2024-06-03 12:45:00,523.89,524.28,523.85,524.03,257739.0,449.49,449.86,449.3099,449.5,257299.0
3279,2024-06-03 12:50:00,524.0,524.0,523.21,523.885,432528.0,449.48,449.52,448.67,449.41,334690.0
3280,2024-06-03 12:55:00,523.93,524.06,523.73,523.79,156682.0,449.44,449.51,448.99,449.06,197002.0
3281,2024-06-03 13:00:00,523.77,523.84,523.46,523.5443,212155.0,449.04,449.18,448.72,448.91,483418.0
3282,2024-06-03 13:05:00,523.53,523.9,523.34,523.42,201068.0,448.89,449.24,448.62,448.71,707888.0
3283,2024-06-03 13:10:00,523.385,526.9661,522.6,523.22,828195.0,448.69,448.75,447.9,448.58,490803.0
3284,2024-06-03 13:15:00,523.23,523.97,523.1657,523.88,276496.0,448.6,449.3206,448.54,449.22,310450.0
3285,2024-06-03 13:20:00,523.865,524.285,523.835,524.0799,447556.0,449.21,449.67,449.155,449.52,355054.0
3286,2024-06-03 13:25:00,524.07,524.69,523.97,524.65,311293.0,449.5,450.23,449.43,450.19,282377.0
3287,2024-06-03 13:30:00,524.64,525.2,524.58,524.92,489901.0,450.19,450.89,450.15,450.66,401771.0
3288,2024-06-03 13:35:00,524.92,525.3901,524.7,525.24,369906.0,450.65,451.09,450.39,450.9125,343031.0
3289,2024-06-03 13:40:00,525.23,525.551,525.1396,525.38,260491.0,450.88,451.35,450.82,451.2,293955.0
3290,2024-06-03 13:45:00,525.3986,525.58,525.255,525.39,229536.0,451.2,451.32,450.99,451.08,242652.0
3291,2024-06-03 13:50:00,525.39,525.4287,524.98,525.12,307315.0,451.07,451.12,450.71,450.8999,230807.0
3292,2024-06-03 13:55:00,525.0804,525.2,524.84,525.19,259106.0,450.89,450.94,450.49,450.83,199301.0
3293,2024-06-03 14:00:00,525.22,525.4601,525.1,525.385,191420.0,450.83,451.05,450.725,450.98,203979.0
3294,2024-06-03 14:05:00,525.41,525.7,525.18,525.42,231658.0,450.99,451.23,450.755,451.0,129324.0
